Country,Year,CO2_total,CO2_coal,CO2_oil,CO2_gas,CO2_cement,GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2
Usa,2018,5075.4248716,1222.2098723999998,2338.32877,1473.5097727999998,41.3764564,17635934669688.01,332264391.46833336,25833.0988782,1.4651376333333332,82.0519531,26.322128138137963,2.3161347482735497,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2019,5032.06689824704,1141.4217998343595,2361.7120577,1486.4766588006398,42.45638191204,18025688825888.12,335387676.74813575,25900.26493528332,1.4371535045366666,82.24067259213,25.56405084775959,2.4145704750751755,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2020,4994.425144020337,1065.9738188653084,2385.329178277,1499.5576533980852,43.56449347994424,18424056548940.246,338540320.90956825,25967.60562411505,1.4097038726000162,82.42982613909189,24.827806183344112,2.51718972026587,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2021,4962.150707005841,995.5129494383116,2409.1824700597704,1512.7537607479885,44.70152675977079,18831228198671.824,341722599.9261182,26035.121398737752,1.3827785286333558,82.61941473921179,24.1127653652638,2.62417028337717,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2022,4934.918068691579,929.709543480439,2433.274294760368,1526.0659938425704,45.8682366082008,19247398341862.477,344934792.36542374,26102.812714374468,1.3563674587364587,82.80943939311197,23.4183177227442,2.7356975204207,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2023,4912.423552536413,868.2557426563819,2457.607037707972,1539.495374588385,47.06539758367485,19672765845217.637,348177179.41365874,26170.68002743184,1.3304608402745923,82.99990110371613,22.743870172329167,2.8519646650385795,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2024,4894.383884497218,810.864038066795,2482.183108085051,1553.0429338847623,48.29380446060876,20107533970396.94,351450044.90014714,26238.723795503163,1.3050490382253477,83.19080087625467,22.088846711366084,2.973173163302719,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2025,4880.534848776461,757.2659251505798,2507.0049391659018,1566.7097117029484,49.55427275703065,20551910471142.715,354753675.3222085,26306.94447737147,1.2801226015952436,83.38213971827005,21.45268792607874,3.0995330227430844,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2026,4870.630032497611,707.2106474981265,2532.0749885575606,1580.4967571659342,50.84763927598915,21006107692554.97,358088359.8702373,26375.342533012637,1.2556722599047745,83.57391863962208,20.834850513807677,3.2312631762096653,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2027,4864.439653431723,660.4640236985003,2557.395738443136,1594.4051286289944,52.17476266109247,21470342672560.438,361454390.45301753,26443.918423598465,1.2316889197405934,83.76613865249321,20.23480681901001,3.368591861198576,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2028,4861.749465287073,616.8073517320295,2582.969695827567,1608.4358937609293,53.53652396654699,21944837245624.02,364852061.7232759,26512.67261149982,1.208163661373548,83.95880077139394,19.65204438262252,3.5117570152995152,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2029,4862.359735436485,576.0363857825423,2608.799392785843,1622.5901296260254,54.93382724207387,22429818148752.312,368281671.10347474,26581.60556028972,1.1850877354413132,84.15190601316814,19.086065504402992,3.6610066884497448,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2030,4866.084290295844,537.9603806823162,2634.8873867137013,1636.8689227667342,56.367600133092,22925517129839.74,371743518.81184745,26650.717734746468,1.162452559694384,84.34545539699843,18.536386817876185,3.816599472708859,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2031,4872.749623883701,502.4011995192151,2661.2362605808385,1651.273369287081,57.8387944965657,23432171058409.195,375237907.8886789,26720.009600856807,1.1402497158042213,84.53944994441153,18.00253887752135,3.978804950298985,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2032,4882.194065387376,469.1924802309949,2687.848623186647,1665.8045749368075,59.34838703292606,23950022038800.04,378765144.2228325,26789.481625819037,1.1184709462323608,84.73389067928368,17.484065757848732,4.147904160686692,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2033,4894.267001836977,438.17885728772615,2714.727109418513,1680.4636551962512,60.89737993448544,24479317525857.52,382325536.5785271,26859.13427804616,1.0971081511593226,84.92877862784603,16.98052466402269,4.324190087515876,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2034,4908.82815224646,409.2152348210074,2741.8743805126987,1695.251735361978,62.4868015507755,25020310443178.973,385919396.6223653,26928.96802716908,1.0761533854721794,85.12411481869007,16.491485553698833,4.507968166235301,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2035,4925.746889821579,382.1661077993388,2769.293124317826,1710.1699506331634,64.11770707125075,25573259303973.227,389547038.9506156,26998.98334403972,1.0555988558096607,85.31990028277306,16.016530769752308,4.699556813300301,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2036,4944.901609059352,356.9049280738025,2796.9860555610044,1725.219446198735,65.7911792258104,26138428334591.035,393208781.1167514,27069.180700734218,1.0354369176636962,85.51613605342344,15.55525468358344,4.899287977865564,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2037,4966.179134773626,333.31351232812415,2824.9559161166144,1740.401377325284,67.50832900360405,26716087600785.496,396904943.6592489,27139.560570556125,1.0156600725363196,85.71282316634631,15.107263348696236,5.10750771692485,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2038,4989.47417027736,311.2814891632351,2853.2054752777804,1755.7169094457463,69.27029639059812,27306513136762.85,400635850.1296459,27210.12342803957,0.996260965150876,85.9099626596289,14.672174164253784,5.324576794894156,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2039,5014.688782135364,290.70578272954526,2881.737530030558,1771.1672182488687,71.07825112639273,27909987077085.32,404401827.12086457,27280.86974895247,0.9772323807164942,86.10755557374604,14.249615548323275,5.5508713086771575,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2040,5041.731919072236,271.4901304911224,2910.554905330864,1786.7534897694586,72.93339348079158,28526797791488.902,408203204.2958008,27351.800010299747,0.9585672422448092,86.30560295156566,13.839226620531564,5.786783339295937,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2041,5070.518962779902,253.54463286565917,2939.660454384172,1802.4769204794295,74.83695505064024,29157240022680.81,412040314.4161813,27422.914690326525,0.9402586079179333,86.50410583835426,13.440656893860254,6.032721631216014,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2042,5100.971308518364,236.78533263323905,2969.057058928014,1818.3387173796489,76.79019957746195,29801615027182.05,415913493.37169343,27494.214268521373,0.9222996685067008,86.70306528178247,13.053565975317078,6.289112300542695,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2043,5133.0159735425,221.13382214618196,2998.747629517294,1834.3400980925892,78.79442378643371,30460230719282.777,419823080.20938736,27565.699225619526,0.9046837448382228,86.90248233193057,12.677623275227946,6.556399573315759,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2044,5166.585231517851,206.5168765023193,3028.7351058124677,1850.482290955804,80.85095824725963,31133401818178.93,423769417.1633557,27637.370043606134,0.8874042853118127,87.10235804129401,12.31250772490138,6.835046555181679,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2045,5201.616271209837,192.866110965516,3059.022456870592,1866.766535116215,82.96116825751311,31821449998360.68,427752849.68469125,27709.227205719508,0.8704548634623571,87.30269346478899,11.95790750242422,7.1255360337769,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2046,5238.050877844265,180.11766103069536,3089.6126814392983,1883.1940806252376,85.1264547490342,32524704043324.45,431773726.4717274,27781.271196454378,0.8538291755702261,87.503489659758,11.613519766354402,7.428371315212418,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2047,5275.835135642981,168.2118836365664,3120.5088082536918,1899.7661885347395,87.34825521798399,33243500002681.92,435832399.50056165,27853.50250156516,0.8375210383168348,87.70474768597545,11.279050397083395,7.744077096108946,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2048,5314.919150137436,157.09307812818935,3151.713896336228,1916.4841309938447,89.62804467917337,33978181352741.188,439929224.05586696,27925.921608069228,0.8215243864849833,87.90646860565319,10.954213745647394,8.073200372693575,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2049,5355.2567889553975,146.70922566391602,3183.2310352995905,1933.349191346591,91.9673366452998,34729099160636.77,444064558.76199216,27998.52900425021,0.80583327070312,88.10865348344619,10.638732389772748,8.416311388533053,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2050,5396.8054398623,137.01174584753116,3215.0633456525866,1950.3626642304407,94.36768413174212,35496612252086.84,448238765.6143549,28071.325179661253,0.7904418552326905,88.3113033864581,10.332336896947291,8.774004622545707,16883006133589.334,16517141889024.0,1.53,1.564
