Country,Year,CO2_total,CO2_coal,CO2_oil,CO2_gas,CO2_cement,GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2
Finland,2048,60.046096680535385,9.135345903247938,15.455971187471125,35.316379984460646,0.1383996053556749,385635705612.4124,6614055.668117121,176.4438416647917,0.5164718353118114,170.49088619298746,14.745626269446308,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2049,63.97273354374112,8.952638985182979,15.224131619659058,39.66580451987365,0.130158419025422,393348419724.66064,6653740.002125824,172.9149648314959,0.4929267186446367,174.34398022094896,13.996548454958434,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Finland,2050,68.44265065361667,8.773586205479319,14.995769645364172,44.5508868378107,0.1224079649624716,401215388119.1539,6693662.442138579,169.45666553486595,0.4704549858117153,178.2841541739424,13.285523793446549,1.975039020214826,204241021610.66663,202222119594.66663,1.6206666666666667,1.6493333333333335
Germany,2018,767.39616,306.43816,275.505,172.045,13.408,3789450714808.32,83143102.64933333,3760.078373333333,1.033,78.97369366666666,81.06417846791845,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2019,761.2673967999999,300.3093968,275.505,172.045,13.408,3865239729104.4863,83641961.26522933,3684.8768058666656,1.033,80.75849914353333,76.94611820174819,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2020,755.261208864,294.303208864,275.505,172.045,13.408,3942544523686.576,84143813.0328207,3611.179269749332,1.033,82.58364122417717,73.03725539709939,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2021,749.37514468672,288.41714468672,275.505,172.045,13.408,4021395414160.308,84648675.91101763,3538.955684354345,1.033,84.45003151584358,69.32696282292675,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2022,743.6068017929856,282.6488017929856,275.505,172.045,13.408,4101823322443.5137,85156567.96648373,3468.176570667258,1.033,86.35860222810163,65.80515311152207,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2023,737.9538257571259,276.9958257571259,275.505,172.045,13.408,4183859788892.384,85667507.37428263,3398.813039253913,1.033,88.31030663845672,62.46225133345676,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2024,732.4139092419833,271.45590924198336,275.505,172.045,13.408,4267536984670.232,86181512.41852832,3330.8367784688344,1.033,90.30611956848584,59.28916896571715,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2025,722.5544361829297,266.02679105714367,271.372425,172.045,13.110220125786162,4352887724363.636,86698601.49303949,3264.220042899457,0.9831122810570012,92.34703787073362,56.27727918225872,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Germany,2026,712.8721475413832,260.7062552360008,267.301838625,172.045,12.8190536803825,4439945478850.909,87218793.10199773,3198.9356420414683,0.9356338404308808,94.4340809266122,53.41839339979998,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
